Country Name,Country Code,Indicator Name,Indicator Code,2011
Niger,NER,Surface area (sq. km),AG.SRF.TOTL.K2,1267000
Niger,NER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,379.087
Niger,NER,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Niger,NER,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Niger,NER,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,39.5
Niger,NER,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Niger,NER,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Niger,NER,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Niger,NER,Rural population,SP.RUR.TOTL,13561127.92
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.506070346
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,82.1316
Niger,NER,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.574621885
Niger,NER,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.557472343
Nigeria,NGA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Nigeria,NGA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Nigeria,NGA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Nigeria,NGA,Agricultural land (sq. km),AG.LND.AGRI.K2,762000
Nigeria,NGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,83.66546988
Nigeria,NGA,Arable land (hectares),AG.LND.ARBL.HA,36000000
Nigeria,NGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.219254271
Nigeria,NGA,Arable land (% of land area),AG.LND.ARBL.ZS,39.52699364
Nigeria,NGA,Land under cereal production (hectares),AG.LND.CREL.HA,16627180
Nigeria,NGA,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.513510546
Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,86314
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,9.477035915
Nigeria,NGA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Nigeria,NGA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,99.93
Nigeria,NGA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,104
Nigeria,NGA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,122.97
Nigeria,NGA,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1333.103
Nigeria,NGA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Nigeria,NGA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Nigeria,NGA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,47.3
Nigeria,NGA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Nigeria,NGA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Nigeria,NGA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Nigeria,NGA,Rural population,SP.RUR.TOTL,82728276.88
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.557985561
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,50.3848
Nigeria,NGA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.204435009
Nigeria,NGA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,6.129492654
Nicaragua,NIC,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Nicaragua,NIC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Nicaragua,NIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Nicaragua,NIC,Agricultural land (sq. km),AG.LND.AGRI.K2,51460
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.76217384
Nicaragua,NIC,Arable land (hectares),AG.LND.ARBL.HA,1900000
Nicaragua,NIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.321753264
Nicaragua,NIC,Arable land (% of land area),AG.LND.ARBL.ZS,15.78859897
Nicaragua,NIC,Land under cereal production (hectares),AG.LND.CREL.HA,510533
Nicaragua,NIC,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.911251454
Nicaragua,NIC,Forest area (sq. km),AG.LND.FRST.K2,30440
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,25.29499751
Nicaragua,NIC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Nicaragua,NIC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2391
Nicaragua,NIC,Land area (sq. km),AG.LND.TOTL.K2,120340
Nicaragua,NIC,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Nicaragua,NIC,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,119.19
Nicaragua,NIC,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,127.42
Nicaragua,NIC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,137.27
Nicaragua,NIC,Surface area (sq. km),AG.SRF.TOTL.K2,130370
Nicaragua,NIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2158.585
Nicaragua,NIC,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,3661.974508
Nicaragua,NIC,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,19.22741435
Nicaragua,NIC,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,67.8
Nicaragua,NIC,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Nicaragua,NIC,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Nicaragua,NIC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Nicaragua,NIC,Rural population,SP.RUR.TOTL,2506356.548
Nicaragua,NIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.699815628
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,42.4436
Nicaragua,NIC,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.687935465
Nicaragua,NIC,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.607946344
Netherlands,NLD,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Netherlands,NLD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Netherlands,NLD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Netherlands,NLD,Agricultural land (sq. km),AG.LND.AGRI.K2,18948
Netherlands,NLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.17551141
Netherlands,NLD,Arable land (hectares),AG.LND.ARBL.HA,1042400
Netherlands,NLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.06244506
Netherlands,NLD,Arable land (% of land area),AG.LND.ARBL.ZS,30.90423955
Netherlands,NLD,Land under cereal production (hectares),AG.LND.CREL.HA,206349
Netherlands,NLD,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.07915802
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3650
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,10.82122739
Netherlands,NLD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Netherlands,NLD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,778
Netherlands,NLD,Land area (sq. km),AG.LND.TOTL.K2,33730
Netherlands,NLD,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Netherlands,NLD,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,111.77
Netherlands,NLD,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,116.4
Netherlands,NLD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,117.05
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540
Netherlands,NLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,7800.76
Netherlands,NLD,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Netherlands,NLD,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Netherlands,NLD,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Netherlands,NLD,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Netherlands,NLD,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Netherlands,NLD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2.5
Netherlands,NLD,Rural population,SP.RUR.TOTL,2815787.722
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.790341769
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,16.868
Netherlands,NLD,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.77571758
Netherlands,NLD,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.283646932
High income: nonOECD,NOC,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
High income: nonOECD,NOC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
High income: nonOECD,NOC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
High income: nonOECD,NOC,Agricultural land (sq. km),AG.LND.AGRI.K2,4127059.3
High income: nonOECD,NOC,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.83065681
High income: nonOECD,NOC,Arable land (hectares),AG.LND.ARBL.HA,
High income: nonOECD,NOC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.604431694
High income: nonOECD,NOC,Arable land (% of land area),AG.LND.ARBL.ZS,6.620313106
High income: nonOECD,NOC,Land under cereal production (hectares),AG.LND.CREL.HA,44116754
High income: nonOECD,NOC,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.127941328
High income: nonOECD,NOC,Forest area (sq. km),AG.LND.FRST.K2,8243497.1
High income: nonOECD,NOC,Forest area (% of land area),AG.LND.FRST.ZS,41.60770335
High income: nonOECD,NOC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
High income: nonOECD,NOC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
High income: nonOECD,NOC,Land area (sq. km),AG.LND.TOTL.K2,19845762
High income: nonOECD,NOC,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
High income: nonOECD,NOC,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,
High income: nonOECD,NOC,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,
High income: nonOECD,NOC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,
High income: nonOECD,NOC,Surface area (sq. km),AG.SRF.TOTL.K2,20582692
High income: nonOECD,NOC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2413.251841
High income: nonOECD,NOC,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,7740.292228
High income: nonOECD,NOC,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,2.473237662
High income: nonOECD,NOC,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,93.22465815
High income: nonOECD,NOC,Poverty gap at rural poverty line (%),SI.POV.RUGP,
High income: nonOECD,NOC,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
High income: nonOECD,NOC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
High income: nonOECD,NOC,Rural population,SP.RUR.TOTL,51406038.27
High income: nonOECD,NOC,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.310226263
High income: nonOECD,NOC,Rural population (% of total population),SP.RUR.TOTL.ZS,22.8817261
High income: nonOECD,NOC,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.678299698
High income: nonOECD,NOC,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.696152151
Norway,NOR,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Norway,NOR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Norway,NOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Norway,NOR,Agricultural land (sq. km),AG.LND.AGRI.K2,9980
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.280197206
Norway,NOR,Arable land (hectares),AG.LND.ARBL.HA,817000
Norway,NOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.164947604
Norway,NOR,Arable land (% of land area),AG.LND.ARBL.ZS,2.685291701
Norway,NOR,Land under cereal production (hectares),AG.LND.CREL.HA,298750
Norway,NOR,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.013147083
Norway,NOR,Forest area (sq. km),AG.LND.FRST.K2,101414
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,33.33245686
Norway,NOR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Norway,NOR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1414
Norway,NOR,Land area (sq. km),AG.LND.TOTL.K2,304250
Norway,NOR,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Norway,NOR,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,78.18
Norway,NOR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,95.85
Norway,NOR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,99.92
Norway,NOR,Surface area (sq. km),AG.SRF.TOTL.K2,323790
Norway,NOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3425.687
Norway,NOR,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Norway,NOR,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Norway,NOR,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Norway,NOR,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Norway,NOR,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Norway,NOR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Norway,NOR,Rural population,SP.RUR.TOTL,1021623.931
Norway,NOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.012915081
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,20.626
Norway,NOR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.2740693
Norway,NOR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.510459791
Nepal,NPL,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Nepal,NPL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Nepal,NPL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Nepal,NPL,Agricultural land (sq. km),AG.LND.AGRI.K2,42590
Nepal,NPL,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.71049878
Nepal,NPL,Arable land (hectares),AG.LND.ARBL.HA,2355000
Nepal,NPL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.086719995
Nepal,NPL,Arable land (% of land area),AG.LND.ARBL.ZS,16.42832229
Nepal,NPL,Land under cereal production (hectares),AG.LND.CREL.HA,3468509
Nepal,NPL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.823160098
Nepal,NPL,Forest area (sq. km),AG.LND.FRST.K2,36360
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,25.3644925
Nepal,NPL,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Nepal,NPL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,Land area (sq. km),AG.LND.TOTL.K2,143350
Nepal,NPL,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Nepal,NPL,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,124.03
Nepal,NPL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,122.02
Nepal,NPL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,121.64
Nepal,NPL,Surface area (sq. km),AG.SRF.TOTL.K2,147180
Nepal,NPL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2481.338
Nepal,NPL,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,264.6705368
Nepal,NPL,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,38.1389785
Nepal,NPL,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,86.8
Nepal,NPL,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Nepal,NPL,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Nepal,NPL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Nepal,NPL,Rural population,SP.RUR.TOTL,22540925.18
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.740868872
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,83.0042
Nepal,NPL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.313426753
Nepal,NPL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.236040287
New Zealand,NZL,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
New Zealand,NZL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
New Zealand,NZL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
New Zealand,NZL,Agricultural land (sq. km),AG.LND.AGRI.K2,113710
New Zealand,NZL,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.18483916
New Zealand,NZL,Arable land (hectares),AG.LND.ARBL.HA,471000
New Zealand,NZL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.106919096
New Zealand,NZL,Arable land (% of land area),AG.LND.ARBL.ZS,1.788766093
New Zealand,NZL,Land under cereal production (hectares),AG.LND.CREL.HA,143769
New Zealand,NZL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.269644146
New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,82606
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,31.3721469
New Zealand,NZL,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
New Zealand,NZL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1732
New Zealand,NZL,Land area (sq. km),AG.LND.TOTL.K2,263310
New Zealand,NZL,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
New Zealand,NZL,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,104.28
New Zealand,NZL,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,106.6
New Zealand,NZL,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,105.36
New Zealand,NZL,Surface area (sq. km),AG.SRF.TOTL.K2,267710
New Zealand,NZL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6951.353
New Zealand,NZL,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
New Zealand,NZL,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
New Zealand,NZL,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
New Zealand,NZL,Poverty gap at rural poverty line (%),SI.POV.RUGP,
New Zealand,NZL,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
New Zealand,NZL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
New Zealand,NZL,Rural population,SP.RUR.TOTL,606155.52
New Zealand,NZL,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.518876368
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,13.76
New Zealand,NZL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.618685964
New Zealand,NZL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,10.83939883
High income: OECD,OEC,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
High income: OECD,OEC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,75.53574974
High income: OECD,OEC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,123.281046
High income: OECD,OEC,Agricultural land (sq. km),AG.LND.AGRI.K2,10790393.5
High income: OECD,OEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.28150103
High income: OECD,OEC,Arable land (hectares),AG.LND.ARBL.HA,
High income: OECD,OEC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.331832131
High income: OECD,OEC,Arable land (% of land area),AG.LND.ARBL.ZS,11.03605339
High income: OECD,OEC,Land under cereal production (hectares),AG.LND.CREL.HA,138620695.6
High income: OECD,OEC,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.640140767
High income: OECD,OEC,Forest area (sq. km),AG.LND.FRST.K2,9692512.9
High income: OECD,OEC,Forest area (% of land area),AG.LND.FRST.ZS,30.79349154
High income: OECD,OEC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
High income: OECD,OEC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
